pathway	zr2502_1_R1	zr2502_10_R1	zr2502_11_R1	zr2502_12_R1	zr2502_13_R1	zr2502_14_R1	zr2502_15_R1	zr2502_17_R1	zr2502_18_R1	zr2502_19_R1	zr2502_2_R1	zr2502_20_R1	zr2502_21_R1	zr2502_22_R1	zr2502_23_R1	zr2502_24_R1	zr2502_25_R1	zr2502_26_R1	zr2502_27_R1	zr2502_28_R1	zr2502_29_R1	zr2502_3_R1	zr2502_30_R1	zr2502_31_R1	zr2502_32_R1	zr2502_33_R1	zr2502_34_R1	zr2502_35_R1	zr2502_36_R1	zr2502_37_R1	zr2502_38_R1	zr2502_39_R1	zr2502_4_R1	zr2502_40_R1	zr2502_41_R1	zr2502_42_R1	zr2502_43_R1	zr2502_44_R1	zr2502_45_R1	zr2502_46_R1	zr2502_47_R1	zr2502_48_R1	zr2502_49_R1	zr2502_5_R1	zr2502_50_R1	zr2502_51_R1	zr2502_52_R1	zr2502_53_R1	zr2502_54_R1	zr2502_6_R1	zr2502_7_R1	zr2502_8_R1	zr2502_9_R1
PWY0-1298	274.05888030888036	829.6982288337238	218.2117117117117	428.52526641457547	269.9809523809524	517.8738180241791	486.7125165404544	511.86993942569654	650.7990126357331	536.1279557459735	355.5173338534302	278.4525887143688	853.6024688440465	458.0508665914348	637.3633588679727	475.6910498706622	572.7584688683737	503.07249678847285	718.3892915887078	681.664658029527	520.519823946098	387.9402617112188	619.7887837404948	1003.8708217974099	230.0	936.0	1046.7730012819504	788.0	653.0487804878048	1291.0432636522564	1165.1020253198067	984.5563399990182	659.2638646285772	1078.4532172573904	1334.278735460095	983.9521135964831	885.3027587644449	606.3689334833	1005.7891314069902	721.8996520571244	1088.98302203873	354.84464036187995	1254.6961651593224	720.8359698223412	339.3447136563876	0.0	943.9426586952787	1512.1710039579782	585.5730271149896	833.9033042739687	1130.8683320063692	983.9133966343875	916.0177331968742
PWY0-1319	711.6379930978126	1552.1269357306596	862.2722736992159	1528.590306464854	475.3548317620819	1423.7877182620323	1799.777809174733	1034.1594314822182	3018.9927613052623	1245.4806950434966	1542.1141386880438	1318.6042518553377	1817.3526696725903	643.507188415718	805.0258732762495	2070.765378314533	1526.3162311879532	2609.714786179986	1372.0209122155547	2433.4526473296955	1831.5657760463978	1509.036534956398	2516.8766346182347	2576.4564787088466	1813.882275567248	1113.1278143401453	1715.3795004934827	1065.9717051377513	1264.9490153763152	1753.6579914658203	1910.4252879175249	1290.5933530283226	2972.141927536008	1986.479710201183	1951.6817891232147	1751.3336355795695	1469.5206520542113	1020.273712086007	1668.7452336850668	2188.607925164648	1841.5898602521886	2657.945466831565	2251.7348237658402	1755.4963823596636	2078.241790850327	813.8733064811424	1675.4169564736155	3108.6660114644665	2106.6199449760634	2037.4437702524765	1743.1334105182038	2857.891544825357	2005.218435222413
PWY0-1415	0.0	629.2079070422238	0.0	0.0	0.0	709.5612221010875	482.11966986172604	137.09133923817606	58.1728541312041	188.5937595730328	0.0	0.0	760.8970627531785	68.32770396738012	103.1742182137049	496.36173872174095	377.23899024958143	808.3201684685625	370.360545905125	361.5903698833644	315.0418393223676	0.0	384.4248950489728	246.07768048397347	715.6249115551507	795.7656073560252	116.48205617344591	686.2554905557618	230.76760585263384	1082.3343206595994	1008.4882292846356	1014.3499396794514	522.4850536293573	371.50894921330587	997.3207756622088	497.7543044440589	622.7516822873991	290.7470580149087	609.9250481786622	835.163597601583	482.89802697497106	1160.4095185635629	429.3453706006719	424.78212210255606	586.4406721772891	301.2245384749174	463.30614843361155	1362.952931261808	523.848372019001	613.4555388467727	1121.5724288111758	967.7628373914415	493.65966707291693
PWY0-1479	190.91614218371768	749.1214140894771	478.0904860033805	743.5360558769512	0.0	633.2822649984183	1025.037066239338	0.0	762.2878805060707	0.0	897.855477159507	0.0	516.0300719571104	0.0	0.0	587.0653800033489	0.0	0.0	0.0	0.0	327.31043651672945	779.9237835588181	988.5904181990959	582.3392216737873	0.0	802.9383770591824	0.0	733.5889393281176	0.0	1110.5207857864777	1176.7319424143852	943.5371355445698	1211.3074250837765	435.95343924133357	1136.731262937954	1019.2162902380925	829.1444503931522	672.7701918693746	823.4461568821029	890.6616966422388	624.2612744826095	0.0	0.0	1052.9185565947955	921.7177155154633	0.0	640.728330821198	1125.9797117208996	0.0	1346.435256241118	1247.1476391739782	994.6126363121836	1053.9487661097332
PWY0-1533	0.0	0.0	0.0	284.3076923076923	0.0	0.0	0.0	126.76923076923077	357.6755937342092	0.0	0.0	148.8960270498732	0.0	0.0	0.0	0.0	0.0	562.5411111132603	0.0	138.51364590622813	84.05837387074358	0.0	0.0	0.0	0.0	865.2307692307692	168.6153846153846	721.2307692307692	166.15384615384616	712.2887077997673	663.0612250674351	713.2720105124835	111.80552486187845	0.0	0.0	0.0	0.0	0.0	0.0	475.88484656754184	0.0	468.1334823566981	0.0	333.53846153846155	0.0	0.0	0.0	912.6181432126922	340.6747659828719	424.6153846153846	1105.605190915897	0.0	0.0
PWY0-1586	756.0321100917431	1469.0677134445532	460.99346405228755	961.5656178050651	304.0	1563.2393334080505	1525.8192259360762	1027.7952325127003	2126.1043388429753	834.7503481201512	855.5207729468599	1094.1191155492154	1999.230516180643	405.95206184484175	831.9647690492565	1328.2694014633562	803.7905236907732	889.6774720865786	1665.7292283037477	1319.2898263027296	756.033718689788	724.3410374935798	1025.2164730848622	1612.1981707317075	1234.0665873959572	1247.9999999999998	1437.120138788492	1074.4297253634895	1087.8201737816396	1959.640377514451	1769.025331305688	1608.9669847715734	2140.423547880691	1612.5149112872782	1489.954603739577	1071.0700845263164	1483.8031656033265	742.4063794516057	1390.9652485723138	1105.3900776481496	1470.6033332955565	1155.4001185536456	1661.736556202873	1450.7481031866462	951.3126224461237	237.76081424936388	1078.9266174554928	2051.166737861313	971.0237336167197	1595.11652989449	1473.7955112219452	2742.3439121515626	1445.7913822525597
PWY0-162	718.2185154295247	1490.6964821379872	772.286150712831	1185.7279218945814	357.4104661534492	1332.4288799473395	1687.374962651364	932.1703183133526	2406.7717679996654	1112.951259198642	1383.7454206109317	1051.820069674244	1685.502974779669	546.9082980010645	716.8412187410289	1844.3903675820707	1443.8353310777989	2382.641004147852	1289.3199840198863	2002.7149304050408	1686.8496036009967	1280.6200991437584	2120.7550129939837	2263.62642857206	1603.1198294485648	1053.0	1808.0053102218621	1012.5	1121.695943642768	1574.4623313966924	1714.7320537513713	1208.8140208460723	2494.2929198504535	2167.0938588577956	1754.7013951156719	1583.118986156317	1434.137941889973	925.2510032738461	1481.8488326884706	2015.7641202451605	1743.5437347031068	2393.1283333368683	2147.8500974218205	1632.822132188005	1901.1909591946446	869.1470952139209	1551.6878171229819	2903.7628935581643	1876.1461248455935	1892.9262136797245	1598.541815400306	2722.872055342013	1875.7747470247095
PWY0-166	521.8119736098303	1227.4294305272765	683.7575407503148	1115.0964358096505	306.6301512530026	980.2592685704649	1323.2728658008318	792.0977345448047	2008.663554173923	878.9930134277547	1101.6627295758767	924.2340311449288	1260.2330561202261	414.33613218512403	487.794392275238	1393.852740240502	1104.637856345966	1712.5822378084579	972.4243414254665	1521.6370469923536	1343.0887030655308	673.8950135902707	1577.1021643581423	1370.8794279049016	1272.954041321265	606.5238879736409	1483.0508978100368	671.2660109896317	993.1523219655513	860.5336038146497	1029.3124450292116	614.9412354016525	1962.2588671488522	1533.1937817903543	1400.4715848251117	1312.406621449623	1161.7490114992513	782.2900671935954	1203.80436893969	1445.362879633322	1191.3668730649606	1693.6424190186096	1351.8776538812397	1294.2365721861863	1273.7735314738284	602.9532827129883	1108.9408146687967	1766.0795854514606	1489.718976044705	1420.117980874558	1100.4407693058886	2144.5470983739733	1585.1842042186508
PWY0-321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.44990263122581	272.0820998462243	0.0	143.8699700210213	0.0	0.0	0.0	83.19062334850351	229.56719948078273	381.46905365335465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-42	0.0	433.6262833675565	0.0	0.0	0.0	335.0	0.0	92.37668161434978	224.0361124158811	107.85229202037351	309.0103852919206	0.0	141.67638884123116	23.0	0.0	243.77090301003344	0.0	334.7663480914368	0.0	153.90141404963373	87.49999999999999	0.0	0.0	0.0	0.0	701.7969195664575	0.0	582.7735719201651	0.0	897.4512199022988	817.2798657907732	831.021302686064	101.16442661717605	105.23076923076924	720.8568753374769	853.9485944391041	515.8990163080128	574.0218571288492	672.8018667569311	466.59198968004284	137.38815523276898	517.8942005811119	0.0	310.5468509984639	116.80981595092024	0.0	263.37654627672566	472.9225700164745	0.0	567.198306280875	867.16573816156	293.22152939564205	464.2810740580338
PWY0-781	387.77268463914936	902.035508234909	367.0414397456009	618.1633292389924	0.0	823.382939781809	871.3996796304234	592.8577885894559	1546.6084768009366	597.3358917787068	783.5915894174275	704.37948553657	1167.9905263092355	203.40226024939642	0.0	1096.8415197015483	721.5166315655193	1371.7132234201804	844.0280807092769	1162.2179723219379	915.4354413929216	411.29732787846075	939.0272484315469	944.2962770734957	945.9554670151236	939.3475738687497	869.9551878804447	850.9962055393709	522.3396458760571	1395.028028275051	1401.4757198821244	1115.4446450903988	1471.0316009666817	1241.063634935641	1350.6778400451774	1165.0459744042591	1038.8710856018552	726.6036784832464	1173.7251688537406	1282.7041186020733	842.3790512476712	1426.1939213523233	921.6174435376613	1043.092413075255	919.7896480863745	290.8378942779724	868.7248271929919	1969.2936420367464	962.7982646075118	1215.86758300692	1331.976564069082	1714.7308699514274	1249.8619412278035
PWY0-845	0.0	545.4944952351378	0.0	464.35558942943163	0.0	0.0	0.0	238.7672224358967	884.3571765374318	0.0	415.99054985991626	495.70016871258036	0.0	0.0	0.0	0.0	0.0	572.9573365498485	0.0	0.0	0.0	0.0	481.9955158505696	0.0	0.0	580.0150594110285	269.0959359927871	508.42374147109086	292.7190304664351	594.5621554334085	378.18919628842394	523.2432646301571	523.2188954287735	522.8807291480853	720.0679833616157	715.8577251620387	560.1031614062593	410.44933994060233	783.3905541378068	399.69090008868733	260.17050073921706	239.88446866801132	197.70429477669387	385.45179862988624	0.0	0.0	322.21475978566906	767.4500523493356	700.2758523645728	553.7810154067398	517.2970115269179	770.9591187616463	645.5214395471256
PWY0-862	0.0	1148.0087803321137	360.1964605880131	844.8675849115704	0.0	731.6301450511278	576.2363490448137	419.29222040462275	1991.648906078949	267.5308820694288	729.4233526561175	1065.1191870283387	927.4840027677878	64.6555586489623	0.0	1224.9094324538396	411.04520972834473	1388.095222514213	424.10014790401743	1094.0240466195444	541.8277013417769	0.0	597.4140267159961	611.4351557811128	1176.1763375161172	1167.7002542563691	608.7755766187926	1014.5868295104804	556.5204976825604	1906.646098943485	1758.9697618825612	1471.4353574176075	1201.7501098885505	608.8785472216865	2108.9151409220894	1827.330341050883	1415.8322180209818	1192.0726750646836	1794.3945758758287	1822.795905012244	628.2140387409501	2003.219806047139	305.5494283580105	629.5708407576908	680.5370698124511	321.54435501500814	926.3207272516559	1509.0426376987896	976.4844071283898	1163.3407817181399	1655.9618992193666	1680.4500909230646	1681.5834057475472
PWY1G-0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.67088607594937	0.0	121.0	0.0	0.0	0.0	0.0	0.0	99.5349975526187	0.0	0.0	0.0	0.0	0.0	0.0	240.84404973357016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.2193620593173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.75667189952904	0.0
PWY490-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.750327882016	0.0	23.811620651086123	253.31772472557	0.0	154.81931975395412	68.1180099369769	0.0	0.0	0.0	0.0	241.8289126510207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.51948267240698	0.0	39.84875697135834	0.0	0.0	0.0	92.5752508361204	0.0	0.0	0.0	0.0	97.03783783783783	185.11061270262005	0.0
PWY4FS-7	730.9593462283302	1517.8169495671493	756.2581412353545	1317.8418000001082	349.10722942201147	1246.0894793789846	1642.3553840896752	1028.6404581551146	2612.0762638964684	1138.9161305487423	1291.0917334469525	1097.6563029982005	1689.3758277896409	577.178197393971	736.0452094826434	1977.4582512585007	1436.639403312918	2355.212827259443	1316.9077602928596	1976.9884728402303	1640.5111812876933	1346.7064492010845	2155.398946891717	2275.344617394388	1686.2900970597216	1116.6756004608078	1468.4517390008577	1063.3825391952535	1187.3634366013612	1620.962602530963	1799.0817667212195	1272.276611371853	2720.609842115827	1939.122824906656	1751.7415037975215	1531.758331378452	1396.6995476672103	944.3752787133903	1423.6733383507362	2061.646664670358	1714.8836169607882	2424.8307886457105	2094.751100196499	1694.0282399672562	1896.7121639734191	823.6630989655918	1543.1282648986337	2926.47209935239	1964.7823739499818	1884.3162938685314	1721.7507469472223	2801.4354469273867	1855.7551015041547
PWY4FS-8	730.95934622833	1517.8169495671493	756.2581412353545	1317.8418000001082	349.10722942201147	1246.0894793789846	1642.3553840896752	1028.6404581551146	2612.0762638964684	1138.9161305487423	1291.0917334469525	1097.6563029982005	1689.3758277896409	577.178197393971	736.0452094826434	1977.4582512585007	1436.639403312918	2355.212827259443	1316.9077602928596	1976.9884728402303	1640.5111812876933	1346.7064492010845	2155.398946891717	2275.344617394388	1686.2900970597211	1116.6756004608078	1468.4517390008577	1063.3825391952535	1187.3634366013612	1620.9626025309628	1799.0817667212195	1272.276611371853	2720.609842115827	1939.122824906656	1751.7415037975215	1531.758331378452	1396.6995476672103	944.3752787133903	1423.6733383507367	2061.646664670358	1714.8836169607882	2424.830788645711	2094.7511001964995	1694.0282399672562	1896.7121639734191	823.6630989655918	1543.1282648986337	2926.47209935239	1964.7823739499818	1884.3162938685314	1721.7507469472223	2801.4354469273867	1855.7551015041547
PWYG-321	0.0	1293.3484763762385	409.21708978241503	949.7024179374775	0.0	0.0	674.1250202716398	487.4449762680251	2207.494855810689	315.3874820857388	615.2476103344345	1152.94724723435	1070.3736452754956	0.0	0.0	1380.0853987092382	471.5590632419928	1584.8666069066464	499.20413630654195	1251.696894848702	555.7813681326122	0.0	703.8236780517426	721.1356475830654	1290.0749041739043	0.0	696.3249295694835	0.0	607.6550750450051	2067.167132000704	1938.8779853063834	1554.8463083228285	1386.479665042202	472.40798803148016	2333.204806892118	1975.6833667568956	1578.5985621594273	1149.4218004907254	1950.4203574934434	2050.7558611282902	740.410171182199	2238.2721167234718	365.6550473485692	736.9663471353556	790.2452056373476	363.5144439702216	1066.908813676854	1743.776307071129	1094.652589046843	1325.5459932698186	1780.0845401340437	1922.0192693696195	1785.1547121125311
PYRIDNUCSAL-PWY	0.0	752.3825017495852	371.5142296546902	473.7667465204883	0.0	0.0	401.94648291014795	378.94825070357666	655.3449472555576	339.7637104170749	331.57755423793503	265.181649681042	0.0	0.0	0.0	536.7246719616745	372.6044278275208	902.6426703864851	0.0	290.1079759230458	196.58161393810096	735.7716466444367	667.4088305560201	300.74994260765897	0.0	0.0	237.08901248092667	308.28131844543213	258.44870723996706	596.7852935325881	830.0121766601392	389.44501364021596	857.174758476632	371.86052526088866	978.9022044181753	981.8697623426144	817.374204640726	611.2113821243239	765.3213059177023	1140.664747639532	546.7047892447365	1104.4393193137698	204.9120325069557	630.5805090821627	578.4270165425323	0.0	576.8560889409061	1179.2249488802047	729.2154690410885	998.7022795914396	783.6786648296084	1417.7020583136546	751.3445568109336
PYRIDNUCSYN-PWY	477.56389986824774	1031.9979737721935	518.6680327868852	711.4151459461452	199.7242700144639	940.7888331008309	1225.5323432020314	541.056277815535	1592.541822423605	737.726706970128	829.1095024393177	626.86191990389	1217.1801433355297	339.1856694225158	486.0346054387513	1431.1397135937812	979.4817073544415	1525.8622814281593	890.0056213938088	1129.2634908963382	1135.9419954268212	932.9537794896485	1551.2475639224551	1522.2440982509797	1172.8955398319054	807.5935264963829	554.0921217222885	772.2638868928036	478.4568025882205	1250.6159831639918	1295.1959281132577	1001.5678928921341	1885.2314720484783	1401.8764673335745	1228.8337180057756	1018.4073047896095	1074.027655487171	644.1125910948819	1017.8739832180758	1539.4113057131738	1439.6697984989107	1596.4790544913064	1588.9167862851862	1264.0589065411286	1417.695926132704	654.6988371568174	1215.5944861633388	2091.633899302689	1243.2693615665235	1335.8818614900729	1294.1955345667573	2061.415471531996	1353.3213011372818
PYRIDOXSYN-PWY	0.0	481.8232697446535	0.0	391.3604379996159	0.0	0.0	0.0	151.99455084537897	795.7232080255646	0.0	373.4122839134563	391.2719468301721	0.0	0.0	0.0	0.0	0.0	478.1514978588227	0.0	0.0	0.0	0.0	521.1554419579847	0.0	0.0	712.8585013541981	176.35996348405914	647.1352738587674	208.9751807194286	986.301509333532	999.6446275001522	873.2005779179453	383.99310455400683	417.68592283886517	909.8278104639957	1114.8630206192122	657.0005972654686	597.1967203115074	840.1516281593393	844.4618364395805	509.2219371996317	835.657016908534	160.69592785886857	440.0499008455587	0.0	0.0	380.7756315644666	952.5578969076468	624.5471176410464	853.7226378322024	1123.6984999486283	706.1881004362313	731.2788208259194
REDCITCYC	0.0	1423.9202966574514	304.16999066329987	904.5280958848444	0.0	1561.6862042282216	1558.6934169496658	568.79041774513	1125.8447808048159	337.2109374173657	0.0	374.33729163198336	1706.6322433511216	357.9978018492603	603.0495033740548	480.1758658029118	684.5398672756033	1036.667036857403	1177.7930307031843	0.0	0.0	0.0	899.7037037149269	0.0	0.0	0.0	675.8287385746347	0.0	542.7718382445919	1199.2133721539014	1602.9285308180606	928.8327758772137	1246.2877063893463	1692.6963625869682	1607.7130376139094	829.5222683634672	1163.5814833296174	618.1085219026273	1037.9102205799586	1787.949369642097	2356.200154574253	1334.7645791812063	2162.426016236165	1252.3311581471655	659.4238088711359	99.66889653969501	1864.0929195029664	2768.084212503055	1178.9977382000945	1425.8835890111422	0.0	2615.5448771498354	1860.6873270278977
RHAMCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	13.682926829268292	0.0	9.55844155844156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
RIBOSYN2-PWY	494.79422382671487	1205.3271438273878	533.9911534535557	811.116277659025	0.0	1085.18	1399.2176356021662	637.779947597146	1850.3631694452292	783.4587002394935	932.4752459440773	709.4705446431107	1371.6388462349496	333.5153858799437	475.37169905451464	1514.5129726883083	1001.6380232715687	1870.383013392884	984.9236837757941	1330.837389264259	1188.5127861963545	1028.1272137564692	1661.0137110992964	1699.5270156444012	1216.0188679245282	958.0780430984275	576.8562297434211	920.7308052665319	518.6392381468804	1488.687653426342	1666.224007380149	1199.625819580043	2031.9854047138936	1290.9976167399275	1520.388721391313	1352.818564121794	1203.9315640537072	825.6741058794568	1240.2312020074737	1793.9708393940107	1500.3480032665682	1978.9761452007974	1802.4462779535695	1396.122857858295	1587.0021744561898	705.3736239497905	1369.3519176970458	2479.7892614001985	1436.418797012973	1643.612913627144	1538.2356368757905	2304.729552963185	1510.9221078722353
RUMP-PWY	0.0	495.93911221296077	0.0	0.0	0.0	498.63577363670566	256.60610617698217	0.0	0.0	0.0	0.0	0.0	605.5754606767173	0.0	127.97329060233045	0.0	0.0	0.0	270.48839035883486	0.0	0.0	0.0	78.5294367177047	0.0	0.0	0.0	602.8218500788238	0.0	0.0	570.1485425293629	377.5471128351726	102.17226908315122	0.0	905.434991563235	801.0015371559786	0.0	452.5948241300604	254.2301936655627	385.34878735353385	23.033906927241304	787.9263253517138	0.0	580.478602251405	343.68406662093844	67.92217238388778	0.0	302.67031265877256	721.5734088798973	0.0	434.02252821999554	0.0	561.1050395242323	528.4773404019701
SALVADEHYPOX-PWY	0.0	1318.2227046187816	326.2064904289586	1097.7294482734467	186.98919044060767	289.91469106209325	496.32787228557925	526.7785640675759	1159.981997515461	0.0	339.4268455897979	480.9356171399746	0.0	0.0	0.0	528.9321948144642	154.00304135138603	854.8102395245078	510.5735717966371	474.4639106447409	312.8039205806589	416.44229826095165	1136.3210232087138	741.0579874220816	432.580411819497	14.907239705076446	917.0937694644147	39.25069516688714	653.048780487805	741.0290695290936	938.869916287674	598.8073887406393	1277.7771911626196	297.5604628632078	1931.0102723242862	1467.0941913655474	1234.163783234987	1091.2060171716757	1298.6815236806813	1639.7598428406366	359.11079674550973	683.3152804026375	578.0781264434129	0.0	637.6129719351848	0.0	1344.8608247304714	975.2113337924312	1100.3990025363153	888.550763650164	463.8791799124475	1810.1247817934957	1444.655984114953
